year,month,day,week_day,host,requests
2018,10,2,1,as-01,1078204
2018,10,2,1,as-02,1076928
2018,10,2,1,as-03,1089273
2018,10,2,1,as-04,1087823
2018,10,3,2,as-01,1074088
2018,10,3,2,as-02,1074580
2018,10,3,2,as-03,1085866
2018,10,3,2,as-04,1084598
2018,10,4,3,as-01,1109529
2018,10,4,3,as-02,1108808
2018,10,4,3,as-03,1120327
2018,10,4,3,as-04,1120192
2018,10,5,4,as-01,1199245
2018,10,5,4,as-02,1199768
2018,10,5,4,as-03,1209832
2018,10,5,4,as-04,1210840
2018,10,6,5,as-01,1139513
2018,10,6,5,as-02,1139456
2018,10,6,5,as-03,1146168
2018,10,6,5,as-04,1145691
2018,10,7,6,as-01,928830
2018,10,7,6,as-02,930499
2018,10,7,6,as-03,933661
2018,10,7,6,as-04,934700
2018,10,8,0,as-01,1148471
2018,10,8,0,as-02,1146205
2018,10,8,0,as-03,1158960
2018,10,8,0,as-04,1156060
2018,10,9,1,as-01,1116013
2018,10,9,1,as-02,1115260
2018,10,9,1,as-03,1126099
2018,10,9,1,as-04,1125557
2018,10,10,2,as-01,1136158
2018,10,10,2,as-02,1135798
2018,10,10,2,as-03,1146254
2018,10,10,2,as-04,1145667
2018,10,11,3,as-01,1134466
2018,10,11,3,as-02,1135336
2018,10,11,3,as-03,1144201
2018,10,11,3,as-04,1145911
2018,10,12,4,as-01,1214125
2018,10,12,4,as-02,1215357
2018,10,12,4,as-03,1224337
2018,10,12,4,as-04,1225116
2018,10,13,5,as-01,1138581
2018,10,13,5,as-02,1137678
2018,10,13,5,as-03,1145030
2018,10,13,5,as-04,1143763
2018,10,14,6,as-01,949835
2018,10,14,6,as-02,948752
2018,10,14,6,as-03,954307
2018,10,14,6,as-04,953281
2018,10,15,0,as-01,1088810
2018,10,15,0,as-02,1088155
2018,10,15,0,as-03,1099001
2018,10,15,0,as-04,1098301
2018,10,16,1,as-01,1059135
2018,10,16,1,as-02,1059359
2018,10,16,1,as-03,1069200
2018,10,16,1,as-04,1069492
2018,10,17,2,as-01,1063272
2018,10,17,2,as-02,1062094
2018,10,17,2,as-03,1073432
2018,10,17,2,as-04,1072538
2018,10,18,3,as-01,1067243
2018,10,18,3,as-02,1066575
2018,10,18,3,as-03,1077921
2018,10,18,3,as-04,1077379
2018,10,19,4,as-01,1133329
2018,10,19,4,as-02,1134598
2018,10,19,4,as-03,1144074
2018,10,19,4,as-04,1144289
2018,10,20,5,as-01,1037113
2018,10,20,5,as-02,1037706
2018,10,20,5,as-03,1043225
2018,10,20,5,as-04,1044327
2018,10,21,6,as-01,849110
2018,10,21,6,as-02,849008
2018,10,21,6,as-03,853269
2018,10,21,6,as-04,853518
2018,10,22,0,as-01,1020366
2018,10,22,0,as-02,1019885
2018,10,22,0,as-03,1030341
2018,10,22,0,as-04,1030405
2018,10,23,1,as-01,976565
2018,10,23,1,as-02,975829
2018,10,23,1,as-03,986994
2018,10,23,1,as-04,986078
2018,10,24,2,as-01,980943
2018,10,24,2,as-02,981591
2018,10,24,2,as-03,991850
2018,10,24,2,as-04,992463
2018,10,25,3,as-01,1008016
2018,10,25,3,as-02,1006783
2018,10,25,3,as-03,1017957
2018,10,25,3,as-04,1018775
2018,10,26,4,as-01,1069151
2018,10,26,4,as-02,1070752
2018,10,26,4,as-03,1080027
2018,10,26,4,as-04,1080823
2018,10,27,5,as-01,958827
2018,10,27,5,as-02,958897
2018,10,27,5,as-03,965560
2018,10,27,5,as-04,965283
2018,10,28,6,as-01,763063
2018,10,28,6,as-02,763166
2018,10,28,6,as-03,767681
2018,10,28,6,as-04,768081
2018,10,29,0,as-01,1024795
2018,10,29,0,as-02,1024411
2018,10,29,0,as-03,1034977
2018,10,29,0,as-04,1035020
2018,10,30,1,as-01,996452
2018,10,30,1,as-02,994996
2018,10,30,1,as-03,1006824
2018,10,30,1,as-04,1005717
2018,10,31,2,as-01,1031597
2018,10,31,2,as-02,1030592
2018,10,31,2,as-03,1041641
2018,10,31,2,as-04,1041748
2018,11,1,3,as-01,920736
2018,11,1,3,as-02,921783
2018,11,1,3,as-03,930281
2018,11,1,3,as-04,930276
2018,11,2,4,as-01,1047253
2018,11,2,4,as-02,1048236
2018,11,2,4,as-03,1058015
2018,11,2,4,as-04,1057991
2018,11,3,5,as-01,940036
2018,11,3,5,as-02,940002
2018,11,3,5,as-03,946356
2018,11,3,5,as-04,946187
2018,11,4,6,as-01,751145
2018,11,4,6,as-02,749787
2018,11,4,6,as-03,755640
2018,11,4,6,as-04,754025
2018,11,5,0,as-01,972836
2018,11,5,0,as-02,974636
2018,11,5,0,as-03,972715
2018,11,5,0,as-04,920446
2018,11,6,1,as-01,939877
2018,11,6,1,as-02,941142
2018,11,6,1,as-03,950210
2018,11,6,1,as-04,951512
2018,11,7,2,as-01,950190
2018,11,7,2,as-02,951854
2018,11,7,2,as-03,960795
2018,11,7,2,as-04,961889
2018,11,8,3,as-01,938545
2018,11,8,3,as-02,938676
2018,11,8,3,as-03,948328
2018,11,8,3,as-04,948795
2018,11,9,4,as-01,998135
2018,11,9,4,as-02,996993
2018,11,9,4,as-03,1008715
2018,11,9,4,as-04,1007637
2018,11,10,5,as-01,880089
2018,11,10,5,as-02,880138
2018,11,10,5,as-03,886908
2018,11,10,5,as-04,886408
2018,11,11,6,as-01,697655
2018,11,11,6,as-02,698240
2018,11,11,6,as-03,702231
2018,11,11,6,as-04,702266
2018,11,12,0,as-01,935829
2018,11,12,0,as-02,934164
2018,11,12,0,as-03,946287
2018,11,12,0,as-04,943206
2018,11,13,1,as-01,891915
2018,11,13,1,as-02,892953
2018,11,13,1,as-03,901283
2018,11,13,1,as-04,902843
2018,11,14,2,as-01,910753
2018,11,14,2,as-02,910592
2018,11,14,2,as-03,920657
2018,11,14,2,as-04,920431
2018,11,15,3,as-01,917891
2018,11,15,3,as-02,917300
2018,11,15,3,as-03,927425
2018,11,15,3,as-04,927745
2018,11,16,4,as-01,943812
2018,11,16,4,as-02,995201
2018,11,16,4,as-03,988689
2018,11,16,4,as-04,989228
2018,11,17,5,as-01,858622
2018,11,17,5,as-02,858530
2018,11,17,5,as-03,865063
2018,11,17,5,as-04,864632
2018,11,18,6,as-01,692411
2018,11,18,6,as-02,691995
2018,11,18,6,as-03,697045
2018,11,18,6,as-04,697060
2018,11,19,0,as-01,906403
2018,11,19,0,as-02,906546
2018,11,19,0,as-03,916341
2018,11,19,0,as-04,915977
2018,11,20,1,as-01,873378
2018,11,20,1,as-02,875022
2018,11,20,1,as-03,883438
2018,11,20,1,as-04,884263
2018,11,21,2,as-01,881810
2018,11,21,2,as-02,883243
2018,11,21,2,as-03,891913
2018,11,21,2,as-04,892749
2018,11,22,3,as-01,893419
2018,11,22,3,as-02,891732
2018,11,22,3,as-03,903236
2018,11,22,3,as-04,901885
2018,11,23,4,as-01,1018156
2018,11,23,4,as-02,1017156
2018,11,23,4,as-03,1028974
2018,11,23,4,as-04,1027797
2018,11,24,5,as-01,889883
2018,11,24,5,as-02,890123
2018,11,24,5,as-03,896406
2018,11,24,5,as-04,896578
2018,11,25,6,as-01,822794
2018,11,25,6,as-02,539792
2018,11,25,6,as-03,690103
2018,11,25,6,as-04,690579
2018,11,26,0,as-01,927295
2018,11,26,0,as-02,927443
2018,11,26,0,as-03,937577
2018,11,26,0,as-04,938340
2018,11,27,1,as-01,893223
2018,11,27,1,as-02,892913
2018,11,27,1,as-03,903172
2018,11,27,1,as-04,902714
2018,11,28,2,as-01,911399
2018,11,28,2,as-02,912253
2018,11,28,2,as-03,921878
2018,11,28,2,as-04,921621
2018,11,29,3,as-01,920176
2018,11,29,3,as-02,922431
2018,11,29,3,as-03,930602
2018,11,29,3,as-04,932159
2018,11,30,4,as-01,995751
2018,11,30,4,as-02,998648
2018,11,30,4,as-03,1006230
2018,11,30,4,as-04,1008967
2018,12,1,5,as-01,874584
2018,12,1,5,as-02,875635
2018,12,1,5,as-03,881308
2018,12,1,5,as-04,882013
2018,12,2,6,as-01,661420
2018,12,2,6,as-02,661452
2018,12,2,6,as-03,665505
2018,12,2,6,as-04,665622
2018,12,3,0,as-01,946113
2018,12,3,0,as-02,946962
2018,12,3,0,as-03,955789
2018,12,3,0,as-04,956747
2018,12,4,1,as-01,884415
2018,12,4,1,as-02,886260
2018,12,4,1,as-03,894685
2018,12,4,1,as-04,895706
2018,12,5,2,as-01,893728
2018,12,5,2,as-02,893271
2018,12,5,2,as-03,903592
2018,12,5,2,as-04,902911
2018,12,6,3,as-01,904880
2018,12,6,3,as-02,903372
2018,12,6,3,as-03,914294
2018,12,6,3,as-04,913452
2018,12,7,4,as-01,986996
2018,12,7,4,as-02,987013
2018,12,7,4,as-03,996862
2018,12,7,4,as-04,997214
2018,12,8,5,as-01,846358
2018,12,8,5,as-02,846744
2018,12,8,5,as-03,852118
2018,12,8,5,as-04,853079
2018,12,9,6,as-01,673261
2018,12,9,6,as-02,673944
2018,12,9,6,as-03,677475
2018,12,9,6,as-04,677801
2018,12,10,0,as-01,913359
2018,12,10,0,as-02,912279
2018,12,10,0,as-03,922542
2018,12,10,0,as-04,922563
2018,12,11,1,as-01,879137
2018,12,11,1,as-02,879175
