year,month,day,week_day,hour,requests
2016,1,31,6,17,247977
2016,1,31,6,18,235495
2016,1,31,6,19,210447
2016,1,31,6,20,181436
2016,1,31,6,21,139641
2016,1,31,6,22,104162
2016,1,31,6,23,71649
2016,2,1,0,0,50678
2016,2,1,0,1,37481
2016,2,1,0,2,32314
2016,2,1,0,3,31206
2016,2,1,0,4,32905
2016,2,1,0,5,44765
2016,2,1,0,6,83129
2016,2,1,0,7,152977
2016,2,1,0,8,246016
2016,2,1,0,9,311961
2016,2,1,0,10,339994
2016,2,1,0,11,349057
2016,2,1,0,12,308012
2016,2,1,0,13,326591
2016,2,1,0,14,342209
2016,2,1,0,15,344140
2016,2,1,0,16,366244
2016,2,1,0,17,358403
2016,2,1,0,18,304533
2016,2,1,0,19,244839
2016,2,1,0,20,225922
2016,2,1,0,21,144934
2016,2,1,0,22,103854
2016,2,1,0,23,67414
2016,2,2,1,0,45970
2016,2,2,1,1,36868
2016,2,2,1,2,31724
2016,2,2,1,3,29406
2016,2,2,1,4,29782
2016,2,2,1,5,39394
2016,2,2,1,6,76707
2016,2,2,1,7,140850
2016,2,2,1,8,226331
2016,2,2,1,9,295329
2016,2,2,1,10,323780
2016,2,2,1,11,333202
2016,2,2,1,12,300137
2016,2,2,1,13,319993
2016,2,2,1,14,338922
2016,2,2,1,15,340372
2016,2,2,1,16,360850
2016,2,2,1,17,359118
2016,2,2,1,18,305852
2016,2,2,1,19,244078
2016,2,2,1,20,193177
2016,2,2,1,21,143560
2016,2,2,1,22,103083
2016,2,2,1,23,67234
2016,2,3,2,0,47149
2016,2,3,2,1,35744
2016,2,3,2,2,30697
2016,2,3,2,3,28182
2016,2,3,2,4,29745
2016,2,3,2,5,39569
2016,2,3,2,6,75468
2016,2,3,2,7,138043
2016,2,3,2,8,216801
2016,2,3,2,9,288008
2016,2,3,2,10,316805
2016,2,3,2,11,331792
2016,2,3,2,12,298421
2016,2,3,2,13,322540
2016,2,3,2,14,338224
2016,2,3,2,15,338686
2016,2,3,2,16,352423
2016,2,3,2,17,351837
2016,2,3,2,18,303096
2016,2,3,2,19,242811
2016,2,3,2,20,218336
2016,2,3,2,21,145200
2016,2,3,2,22,106029
2016,2,3,2,23,70608
2016,2,4,3,0,54792
2016,2,4,3,1,35694
2016,2,4,3,2,31320
2016,2,4,3,3,29445
2016,2,4,3,4,30927
2016,2,4,3,5,40875
2016,2,4,3,6,75234
2016,2,4,3,7,139003
2016,2,4,3,8,219759
2016,2,4,3,9,283564
2016,2,4,3,10,313067
2016,2,4,3,11,326511
2016,2,4,3,12,296042
2016,2,4,3,13,311895
2016,2,4,3,14,326955
2016,2,4,3,15,334826
2016,2,4,3,16,355484
2016,2,4,3,17,349668
2016,2,4,3,18,305446
2016,2,4,3,19,252494
2016,2,4,3,20,204284
2016,2,4,3,21,155241
2016,2,4,3,22,114636
2016,2,4,3,23,80623
2016,2,5,4,0,60279
2016,2,5,4,1,42774
2016,2,5,4,2,36389
2016,2,5,4,3,31295
2016,2,5,4,4,31531
2016,2,5,4,5,40137
2016,2,5,4,6,74169
2016,2,5,4,7,135468
2016,2,5,4,8,220024
2016,2,5,4,9,287873
2016,2,5,4,10,322866
2016,2,5,4,11,345664
2016,2,5,4,12,315940
2016,2,5,4,13,336512
2016,2,5,4,14,353991
2016,2,5,4,15,366138
2016,2,5,4,16,384086
2016,2,5,4,17,381623
2016,2,5,4,18,343433
2016,2,5,4,19,284110
2016,2,5,4,20,232252
2016,2,5,4,21,182286
2016,2,5,4,22,146327
2016,2,5,4,23,113416
2016,2,6,5,0,83224
2016,2,6,5,1,61844
2016,2,6,5,2,50800
2016,2,6,5,3,42777
2016,2,6,5,4,39148
2016,2,6,5,5,38549
2016,2,6,5,6,45419
2016,2,6,5,7,70074
2016,2,6,5,8,128238
2016,2,6,5,9,211665
2016,2,6,5,10,283244
2016,2,6,5,11,326879
2016,2,6,5,12,331012
2016,2,6,5,13,331930
2016,2,6,5,14,339505
2016,2,6,5,15,334733
2016,2,6,5,16,323451
2016,2,6,5,17,308245
2016,2,6,5,18,280788
2016,2,6,5,19,241309
2016,2,6,5,20,201449
2016,2,6,5,21,163163
2016,2,6,5,22,141855
2016,2,6,5,23,115588
2016,2,7,6,0,93473
2016,2,7,6,1,72228
2016,2,7,6,2,56580
2016,2,7,6,3,48004
2016,2,7,6,4,42275
2016,2,7,6,5,38295
2016,2,7,6,6,40538
2016,2,7,6,7,49471
2016,2,7,6,8,78595
2016,2,7,6,9,127616
2016,2,7,6,10,180723
2016,2,7,6,11,218479
2016,2,7,6,12,228536
2016,2,7,6,13,231663
2016,2,7,6,14,230951
2016,2,7,6,15,235078
2016,2,7,6,16,236675
2016,2,7,6,17,237687
2016,2,7,6,18,232490
2016,2,7,6,19,210504
2016,2,7,6,20,181422
2016,2,7,6,21,142095
2016,2,7,6,22,105503
2016,2,7,6,23,72867
2016,2,8,0,0,50666
2016,2,8,0,1,38135
2016,2,8,0,2,33168
2016,2,8,0,3,31415
2016,2,8,0,4,33334
2016,2,8,0,5,44171
2016,2,8,0,6,81695
2016,2,8,0,7,144532
2016,2,8,0,8,234525
2016,2,8,0,9,301929
2016,2,8,0,10,331562
2016,2,8,0,11,341334
2016,2,8,0,12,307417
2016,2,8,0,13,325899
2016,2,8,0,14,340003
2016,2,8,0,15,344432
2016,2,8,0,16,364950
2016,2,8,0,17,360682
2016,2,8,0,18,308667
2016,2,8,0,19,251343
2016,2,8,0,20,232383
2016,2,8,0,21,153174
2016,2,8,0,22,111942
2016,2,8,0,23,76472
2016,2,9,1,0,54628
2016,2,9,1,1,41106
2016,2,9,1,2,35807
2016,2,9,1,3,33316
2016,2,9,1,4,33404
2016,2,9,1,5,42702
2016,2,9,1,6,77632
2016,2,9,1,7,138738
2016,2,9,1,8,223070
2016,2,9,1,9,291297
2016,2,9,1,10,322365
2016,2,9,1,11,337528
2016,2,9,1,12,306081
2016,2,9,1,13,323732
2016,2,9,1,14,339646
2016,2,9,1,15,346286
2016,2,9,1,16,368963
2016,2,9,1,17,363264
2016,2,9,1,18,320491
2016,2,9,1,19,259098
2016,2,9,1,20,201622
2016,2,9,1,21,153450
2016,2,9,1,22,114526
2016,2,9,1,23,80129
2016,2,10,2,0,55768
2016,2,10,2,1,43792
2016,2,10,2,2,37128
2016,2,10,2,3,34763
2016,2,10,2,4,36224
2016,2,10,2,5,45166
2016,2,10,2,6,80657
2016,2,10,2,7,141825
2016,2,10,2,8,223153
2016,2,10,2,9,295270
2016,2,10,2,10,326656
2016,2,10,2,11,342791
2016,2,10,2,12,311282
2016,2,10,2,13,331336
2016,2,10,2,14,355055
2016,2,10,2,15,352850
2016,2,10,2,16,366895
2016,2,10,2,17,366422
2016,2,10,2,18,321033
2016,2,10,2,19,258278
2016,2,10,2,20,236904
2016,2,10,2,21,154995
2016,2,10,2,22,112528
2016,2,10,2,23,75616
2016,2,11,3,0,51473
2016,2,11,3,1,39820
2016,2,11,3,2,32319
2016,2,11,3,3,29616
2016,2,11,3,4,30214
2016,2,11,3,5,40544
2016,2,11,3,6,75180
2016,2,11,3,7,139231
2016,2,11,3,8,229321
2016,2,11,3,9,303008
2016,2,11,3,10,337861
2016,2,11,3,11,354159
2016,2,11,3,12,327311
2016,2,11,3,13,340139
2016,2,11,3,14,353961
2016,2,11,3,15,358503
2016,2,11,3,16,376837
2016,2,11,3,17,374623
2016,2,11,3,18,328441
2016,2,11,3,19,271153
2016,2,11,3,20,214514
2016,2,11,3,21,162828
2016,2,11,3,22,120396
2016,2,11,3,23,81850
2016,2,12,4,0,57043
2016,2,12,4,1,41663
2016,2,12,4,2,34372
2016,2,12,4,3,32366
2016,2,12,4,4,31411
2016,2,12,4,5,40444
2016,2,12,4,6,74653
2016,2,12,4,7,136243
2016,2,12,4,8,225136
2016,2,12,4,9,305595
2016,2,12,4,10,340613
2016,2,12,4,11,356178
2016,2,12,4,12,326088
2016,2,12,4,13,347140
2016,2,12,4,14,363269
2016,2,12,4,15,375945
2016,2,12,4,16,394531
2016,2,12,4,17,382249
2016,2,12,4,18,346540
2016,2,12,4,19,288510
2016,2,12,4,20,232571
2016,2,12,4,21,183034
2016,2,12,4,22,146557
2016,2,12,4,23,112660
2016,2,13,5,0,82858
2016,2,13,5,1,60400
2016,2,13,5,2,49983
2016,2,13,5,3,42786
2016,2,13,5,4,39383
2016,2,13,5,5,39500
2016,2,13,5,6,48712
2016,2,13,5,7,71972
2016,2,13,5,8,132480
2016,2,13,5,9,214767
2016,2,13,5,10,281240
2016,2,13,5,11,319420
2016,2,13,5,12,320093
2016,2,13,5,13,320638
2016,2,13,5,14,330034
2016,2,13,5,15,329178
2016,2,13,5,16,323667
2016,2,13,5,17,302401
2016,2,13,5,18,273518
2016,2,13,5,19,242033
2016,2,13,5,20,204768
2016,2,13,5,21,178978
2016,2,13,5,22,145475
2016,2,13,5,23,121307
2016,2,14,6,0,95729
2016,2,14,6,1,73018
2016,2,14,6,2,57950
2016,2,14,6,3,48163
2016,2,14,6,4,41361
2016,2,14,6,5,37979
2016,2,14,6,6,39829
2016,2,14,6,7,51261
2016,2,14,6,8,85692
2016,2,14,6,9,139869
2016,2,14,6,10,194464
2016,2,14,6,11,234139
2016,2,14,6,12,240579
2016,2,14,6,13,239720
2016,2,14,6,14,242529
2016,2,14,6,15,241906
2016,2,14,6,16,244251
2016,2,14,6,17,248138
2016,2,14,6,18,245707
2016,2,14,6,19,227069
2016,2,14,6,20,196504
2016,2,14,6,21,150002
2016,2,14,6,22,112044
2016,2,14,6,23,76882
2016,2,15,0,0,53518
2016,2,15,0,1,39380
2016,2,15,0,2,33823
2016,2,15,0,3,32346
2016,2,15,0,4,34011
2016,2,15,0,5,44746
2016,2,15,0,6,81637
2016,2,15,0,7,145684
2016,2,15,0,8,234080
2016,2,15,0,9,302220
2016,2,15,0,10,335985
2016,2,15,0,11,347588
2016,2,15,0,12,315653
2016,2,15,0,13,334980
2016,2,15,0,14,354130
2016,2,15,0,15,351894
2016,2,15,0,16,368653
2016,2,15,0,17,362655
2016,2,15,0,18,309634
2016,2,15,0,19,250448
2016,2,15,0,20,248723
2016,2,15,0,21,154083
2016,2,15,0,22,111942
2016,2,15,0,23,75363
2016,2,16,1,0,53562
2016,2,16,1,1,41907
2016,2,16,1,2,36583
2016,2,16,1,3,34336
2016,2,16,1,4,35851
2016,2,16,1,5,44825
2016,2,16,1,6,78502
2016,2,16,1,7,138691
2016,2,16,1,8,222361
2016,2,16,1,9,289096
2016,2,16,1,10,321821
2016,2,16,1,11,337325
2016,2,16,1,12,305993
2016,2,16,1,13,323495
2016,2,16,1,14,340063
2016,2,16,1,15,340158
2016,2,16,1,16,358239
2016,2,16,1,17,354299
2016,2,16,1,18,307403
2016,2,16,1,19,249428
2016,2,16,1,20,198501
2016,2,16,1,21,150422
2016,2,16,1,22,111427
2016,2,16,1,23,76753
2016,2,17,2,0,52648
2016,2,17,2,1,39250
2016,2,17,2,2,33955
2016,2,17,2,3,32167
2016,2,17,2,4,32028
2016,2,17,2,5,40761
2016,2,17,2,6,73541
2016,2,17,2,7,132087
2016,2,17,2,8,211802
2016,2,17,2,9,281701
2016,2,17,2,10,321027
2016,2,17,2,11,342442
2016,2,17,2,12,317437
2016,2,17,2,13,332556
2016,2,17,2,14,350882
2016,2,17,2,15,347800
2016,2,17,2,16,361521
2016,2,17,2,17,357942
2016,2,17,2,18,313801
2016,2,17,2,19,256533
2016,2,17,2,20,255413
2016,2,17,2,21,152819
2016,2,17,2,22,111663
2016,2,17,2,23,77784
2016,2,18,3,0,53129
2016,2,18,3,1,38188
2016,2,18,3,2,33324
2016,2,18,3,3,30108
2016,2,18,3,4,30545
2016,2,18,3,5,39744
2016,2,18,3,6,73399
2016,2,18,3,7,136032
2016,2,18,3,8,220476
2016,2,18,3,9,291912
2016,2,18,3,10,331835
2016,2,18,3,11,348395
2016,2,18,3,12,320282
2016,2,18,3,13,336952
2016,2,18,3,14,353855
2016,2,18,3,15,356015
2016,2,18,3,16,367529
2016,2,18,3,17,362478
2016,2,18,3,18,316567
2016,2,18,3,19,258809
2016,2,18,3,20,207453
2016,2,18,3,21,158007
2016,2,18,3,22,114781
2016,2,18,3,23,80327
2016,2,19,4,0,55698
2016,2,19,4,1,40189
2016,2,19,4,2,32969
2016,2,19,4,3,30953
2016,2,19,4,4,31790
2016,2,19,4,5,40541
2016,2,19,4,6,72652
2016,2,19,4,7,134018
2016,2,19,4,8,213552
2016,2,19,4,9,284586
2016,2,19,4,10,323264
2016,2,19,4,11,345533
2016,2,19,4,12,315135
2016,2,19,4,13,340280
2016,2,19,4,14,357200
2016,2,19,4,15,361416
2016,2,19,4,16,378277
2016,2,19,4,17,370566
2016,2,19,4,18,338675
2016,2,19,4,19,284614
2016,2,19,4,20,233605
2016,2,19,4,21,183125
2016,2,19,4,22,148266
2016,2,19,4,23,111674
2016,2,20,5,0,82014
2016,2,20,5,1,60160
2016,2,20,5,2,49232
2016,2,20,5,3,43060
2016,2,20,5,4,39638
2016,2,20,5,5,40527
2016,2,20,5,6,48653
2016,2,20,5,7,74474
2016,2,20,5,8,132672
2016,2,20,5,9,212819
2016,2,20,5,10,281344
2016,2,20,5,11,317463
2016,2,20,5,12,317947
2016,2,20,5,13,316907
2016,2,20,5,14,321033
2016,2,20,5,15,322194
2016,2,20,5,16,314916
2016,2,20,5,17,299045
2016,2,20,5,18,275739
2016,2,20,5,19,243241
2016,2,20,5,20,205529
2016,2,20,5,21,171359
2016,2,20,5,22,144086
2016,2,20,5,23,118246
2016,2,21,6,0,90985
2016,2,21,6,1,68075
2016,2,21,6,2,55747
2016,2,21,6,3,47282
2016,2,21,6,4,41641
2016,2,21,6,5,39739
2016,2,21,6,6,43299
2016,2,21,6,7,57352
2016,2,21,6,8,95378
2016,2,21,6,9,155329
2016,2,21,6,10,216620
2016,2,21,6,11,255595
2016,2,21,6,12,265941
2016,2,21,6,13,270693
2016,2,21,6,14,280835
2016,2,21,6,15,283372
2016,2,21,6,16,277207
2016,2,21,6,17,272898
2016,2,21,6,18,268207
2016,2,21,6,19,237309
2016,2,21,6,20,200628
2016,2,21,6,21,153453
2016,2,21,6,22,112628
2016,2,21,6,23,76205
2016,2,22,0,0,51286
2016,2,22,0,1,38309
2016,2,22,0,2,33732
2016,2,22,0,3,32459
2016,2,22,0,4,33125
2016,2,22,0,5,44949
2016,2,22,0,6,85273
2016,2,22,0,7,158280
2016,2,22,0,8,252249
2016,2,22,0,9,319499
2016,2,22,0,10,342143
2016,2,22,0,11,350698
2016,2,22,0,12,321428
2016,2,22,0,13,336204
2016,2,22,0,14,348948
2016,2,22,0,15,348887
2016,2,22,0,16,369035
2016,2,22,0,17,364927
2016,2,22,0,18,313319
2016,2,22,0,19,250741
2016,2,22,0,20,228577
2016,2,22,0,21,148493
2016,2,22,0,22,105971
2016,2,22,0,23,69656
2016,2,23,1,0,49065
2016,2,23,1,1,36064
2016,2,23,1,2,30726
2016,2,23,1,3,28296
2016,2,23,1,4,29246
2016,2,23,1,5,39595
2016,2,23,1,6,76305
2016,2,23,1,7,144091
2016,2,23,1,8,231556
2016,2,23,1,9,295230
2016,2,23,1,10,322331
2016,2,23,1,11,335003
2016,2,23,1,12,300277
2016,2,23,1,13,316771
2016,2,23,1,14,331673
2016,2,23,1,15,342620
2016,2,23,1,16,362304
2016,2,23,1,17,361793
2016,2,23,1,18,312273
2016,2,23,1,19,252952
2016,2,23,1,20,199808
2016,2,23,1,21,144737
2016,2,23,1,22,106068
2016,2,23,1,23,73017
2016,2,24,2,0,51170
2016,2,24,2,1,36524
2016,2,24,2,2,33072
2016,2,24,2,3,30516
2016,2,24,2,4,30871
2016,2,24,2,5,39827
2016,2,24,2,6,75523
2016,2,24,2,7,144406
2016,2,24,2,8,227101
2016,2,24,2,9,296856
2016,2,24,2,10,328270
2016,2,24,2,11,341642
2016,2,24,2,12,312497
2016,2,24,2,13,332160
2016,2,24,2,14,349720
2016,2,24,2,15,349277
2016,2,24,2,16,367856
2016,2,24,2,17,365047
2016,2,24,2,18,314351
2016,2,24,2,19,254580
2016,2,24,2,20,205903
2016,2,24,2,21,150514
2016,2,24,2,22,108052
2016,2,24,2,23,71861
2016,2,25,3,0,51318
2016,2,25,3,1,37815
2016,2,25,3,2,31888
2016,2,25,3,3,30215
2016,2,25,3,4,30484
2016,2,25,3,5,40187
2016,2,25,3,6,77701
2016,2,25,3,7,149404
2016,2,25,3,8,232415
2016,2,25,3,9,297460
2016,2,25,3,10,327832
2016,2,25,3,11,339843
2016,2,25,3,12,307709
2016,2,25,3,13,324235
2016,2,25,3,14,338850
2016,2,25,3,15,350130
2016,2,25,3,16,372801
2016,2,25,3,17,370153
2016,2,25,3,18,325923
2016,2,25,3,19,270099
2016,2,25,3,20,214343
2016,2,25,3,21,161145
2016,2,25,3,22,116950
2016,2,25,3,23,81414
2016,2,26,4,0,58671
2016,2,26,4,1,40430
2016,2,26,4,2,34401
2016,2,26,4,3,31170
2016,2,26,4,4,32453
2016,2,26,4,5,41392
2016,2,26,4,6,77076
2016,2,26,4,7,145781
2016,2,26,4,8,232457
2016,2,26,4,9,306905
2016,2,26,4,10,340751
2016,2,26,4,11,363331
2016,2,26,4,12,333249
2016,2,26,4,13,352692
2016,2,26,4,14,372441
2016,2,26,4,15,377615
2016,2,26,4,16,399033
2016,2,26,4,17,388201
2016,2,26,4,18,354070
2016,2,26,4,19,298130
2016,2,26,4,20,241113
2016,2,26,4,21,185937
2016,2,26,4,22,146863
2016,2,26,4,23,110833
2016,2,27,5,0,79292
2016,2,27,5,1,57428
2016,2,27,5,2,46658
2016,2,27,5,3,39350
2016,2,27,5,4,36056
2016,2,27,5,5,37908
2016,2,27,5,6,47541
2016,2,27,5,7,74739
2016,2,27,5,8,138972
2016,2,27,5,9,226397
2016,2,27,5,10,301181
2016,2,27,5,11,345254
2016,2,27,5,12,341808
2016,2,27,5,13,344332
2016,2,27,5,14,347831
2016,2,27,5,15,346178
2016,2,27,5,16,335024
2016,2,27,5,17,323613
2016,2,27,5,18,295776
2016,2,27,5,19,256383
2016,2,27,5,20,215816
2016,2,27,5,21,174382
2016,2,27,5,22,147087
2016,2,27,5,23,119752
2016,2,28,6,0,93143
2016,2,28,6,1,69817
2016,2,28,6,2,55195
2016,2,28,6,3,46723
2016,2,28,6,4,40283
2016,2,28,6,5,38878
2016,2,28,6,6,41750
2016,2,28,6,7,54560
2016,2,28,6,8,88093
2016,2,28,6,9,143867
2016,2,28,6,10,199908
2016,2,28,6,11,239082
2016,2,28,6,12,247608
2016,2,28,6,13,246610
2016,2,28,6,14,252518
2016,2,28,6,15,253117
2016,2,28,6,16,258177
2016,2,28,6,17,257282
2016,2,28,6,18,250537
2016,2,28,6,19,224856
2016,2,28,6,20,193959
2016,2,28,6,21,147452
2016,2,28,6,22,107066
2016,2,28,6,23,74511
2016,2,29,0,0,52278
2016,2,29,0,1,37503
2016,2,29,0,2,31805
2016,2,29,0,3,29307
2016,2,29,0,4,32078
2016,2,29,0,5,43910
2016,2,29,0,6,86022
2016,2,29,0,7,160901
2016,2,29,0,8,249177
2016,2,29,0,9,314862
2016,2,29,0,10,339111
2016,2,29,0,11,353579
2016,2,29,0,12,316599
2016,2,29,0,13,337014
2016,2,29,0,14,351478
2016,2,29,0,15,355020
2016,2,29,0,16,382262
2016,2,29,0,17,375058
2016,2,29,0,18,324194
2016,2,29,0,19,259225
2016,2,29,0,20,276706
2016,2,29,0,21,152357
2016,2,29,0,22,108611
2016,2,29,0,23,71211
2016,3,1,1,0,55973
2016,3,1,1,1,37798
2016,3,1,1,2,31119
2016,3,1,1,3,29216
2016,3,1,1,4,31782
2016,3,1,1,5,44633
2016,3,1,1,6,84126
2016,3,1,1,7,159558
2016,3,1,1,8,243672
2016,3,1,1,9,306259
2016,3,1,1,10,330402
2016,3,1,1,11,342104
2016,3,1,1,12,313111
2016,3,1,1,13,329848
2016,3,1,1,14,341927
2016,3,1,1,15,346535
2016,3,1,1,16,375157
2016,3,1,1,17,376129
2016,3,1,1,18,330187
2016,3,1,1,19,270340
2016,3,1,1,20,214566
2016,3,1,1,21,157542
2016,3,1,1,22,111559
2016,3,1,1,23,75201
2016,3,2,2,0,53640
2016,3,2,2,1,41174
2016,3,2,2,2,35603
2016,3,2,2,3,31720
2016,3,2,2,4,33019
2016,3,2,2,5,42561
2016,3,2,2,6,82174
2016,3,2,2,7,154475
2016,3,2,2,8,237657
2016,3,2,2,9,302555
2016,3,2,2,10,325436
2016,3,2,2,11,343104
2016,3,2,2,12,317305
2016,3,2,2,13,335418
2016,3,2,2,14,355383
2016,3,2,2,15,351988
2016,3,2,2,16,374118
2016,3,2,2,17,369044
2016,3,2,2,18,320161
2016,3,2,2,19,261980
2016,3,2,2,20,213687
2016,3,2,2,21,155058
2016,3,2,2,22,115139
2016,3,2,2,23,77989
2016,3,3,3,0,53593
2016,3,3,3,1,96001
2016,3,3,3,2,52604
2016,3,3,3,3,33210
2016,3,3,3,4,77286
2016,3,3,3,5,48243
2016,3,3,3,6,82254
2016,3,3,3,7,156566
2016,3,3,3,8,239071
2016,3,3,3,9,302076
2016,3,3,3,10,324361
2016,3,3,3,11,336904
2016,3,3,3,12,306584
2016,3,3,3,13,321531
2016,3,3,3,14,335218
2016,3,3,3,15,342265
2016,3,3,3,16,370650
2016,3,3,3,17,370892
2016,3,3,3,18,328567
2016,3,3,3,19,272687
2016,3,3,3,20,216811
2016,3,3,3,21,163843
2016,3,3,3,22,118805
2016,3,3,3,23,81358
2016,3,4,4,0,57573
2016,3,4,4,1,42384
2016,3,4,4,2,35961
2016,3,4,4,3,33202
2016,3,4,4,4,33667
2016,3,4,4,5,43815
2016,3,4,4,6,81799
2016,3,4,4,7,154712
2016,3,4,4,8,242569
2016,3,4,4,9,307303
2016,3,4,4,10,335193
2016,3,4,4,11,351028
2016,3,4,4,12,322779
2016,3,4,4,13,337546
2016,3,4,4,14,358448
2016,3,4,4,15,368293
2016,3,4,4,16,391044
2016,3,4,4,17,384785
2016,3,4,4,18,349245
2016,3,4,4,19,298409
2016,3,4,4,20,239223
2016,3,4,4,21,186613
2016,3,4,4,22,149141
2016,3,4,4,23,111498
2016,3,5,5,0,81830
2016,3,5,5,1,60668
2016,3,5,5,2,49861
2016,3,5,5,3,42625
2016,3,5,5,4,39720
2016,3,5,5,5,40508
2016,3,5,5,6,50423
2016,3,5,5,7,78675
2016,3,5,5,8,139923
2016,3,5,5,9,238243
2016,3,5,5,10,291351
2016,3,5,5,11,325753
2016,3,5,5,12,323671
2016,3,5,5,13,327603
2016,3,5,5,14,330175
2016,3,5,5,15,327087
2016,3,5,5,16,322544
2016,3,5,5,17,310062
2016,3,5,5,18,285643
2016,3,5,5,19,252702
2016,3,5,5,20,216219
2016,3,5,5,21,171554
2016,3,5,5,22,142505
2016,3,5,5,23,116458
2016,3,6,6,0,91489
2016,3,6,6,1,69617
2016,3,6,6,2,55123
2016,3,6,6,3,46465
2016,3,6,6,4,41742
2016,3,6,6,5,38432
2016,3,6,6,6,41825
2016,3,6,6,7,56768
2016,3,6,6,8,94704
2016,3,6,6,9,151094
2016,3,6,6,10,204719
2016,3,6,6,11,245096
2016,3,6,6,12,255286
2016,3,6,6,13,252588
2016,3,6,6,14,258121
2016,3,6,6,15,256882
2016,3,6,6,16,258064
2016,3,6,6,17,258280
2016,3,6,6,18,250797
2016,3,6,6,19,230038
2016,3,6,6,20,196706
2016,3,6,6,21,148017
2016,3,6,6,22,106228
2016,3,6,6,23,70645
2016,3,7,0,0,47340
2016,3,7,0,1,34710
2016,3,7,0,2,31172
2016,3,7,0,3,28417
2016,3,7,0,4,29246
2016,3,7,0,5,43117
2016,3,7,0,6,88087
2016,3,7,0,7,169849
2016,3,7,0,8,265163
2016,3,7,0,9,326077
2016,3,7,0,10,342785
2016,3,7,0,11,349221
2016,3,7,0,12,322013
2016,3,7,0,13,331724
2016,3,7,0,14,346990
2016,3,7,0,15,350930
2016,3,7,0,16,374828
2016,3,7,0,17,376607
2016,3,7,0,18,324342
2016,3,7,0,19,261743
2016,3,7,0,20,232238
2016,3,7,0,21,150061
2016,3,7,0,22,104378
2016,3,7,0,23,66596
2016,3,8,1,0,44947
2016,3,8,1,1,33965
2016,3,8,1,2,30554
2016,3,8,1,3,28316
2016,3,8,1,4,29712
2016,3,8,1,5,40885
2016,3,8,1,6,83211
2016,3,8,1,7,163191
2016,3,8,1,8,252010
2016,3,8,1,9,316418
2016,3,8,1,10,332714
2016,3,8,1,11,340166
2016,3,8,1,12,312326
2016,3,8,1,13,322345
2016,3,8,1,14,336096
2016,3,8,1,15,346262
2016,3,8,1,16,373200
2016,3,8,1,17,375379
2016,3,8,1,18,330266
2016,3,8,1,19,273102
2016,3,8,1,20,209941
2016,3,8,1,21,154280
2016,3,8,1,22,109451
2016,3,8,1,23,71626
2016,3,9,2,0,48895
2016,3,9,2,1,36298
2016,3,9,2,2,32505
2016,3,9,2,3,29012
2016,3,9,2,4,29736
2016,3,9,2,5,41140
2016,3,9,2,6,81935
2016,3,9,2,7,155843
2016,3,9,2,8,241604
2016,3,9,2,9,305083
2016,3,9,2,10,326381
2016,3,9,2,11,342162
2016,3,9,2,12,317279
2016,3,9,2,13,332681
2016,3,9,2,14,353317
2016,3,9,2,15,353797
2016,3,9,2,16,372721
2016,3,9,2,17,375392
2016,3,9,2,18,327163
2016,3,9,2,19,264508
2016,3,9,2,20,213072
2016,3,9,2,21,150663
2016,3,9,2,22,106143
2016,3,9,2,23,70125
2016,3,10,3,0,46984
2016,3,10,3,1,113932
2016,3,10,3,2,66755
2016,3,10,3,3,45255
2016,3,10,3,4,28557
2016,3,10,3,5,39670
2016,3,10,3,6,79053
2016,3,10,3,7,154870
2016,3,10,3,8,243368
2016,3,10,3,9,307077
2016,3,10,3,10,330137
2016,3,10,3,11,344983
2016,3,10,3,12,316305
2016,3,10,3,13,329304
2016,3,10,3,14,340655
2016,3,10,3,15,348441
2016,3,10,3,16,372661
2016,3,10,3,17,374852
2016,3,10,3,18,333249
2016,3,10,3,19,273572
2016,3,10,3,20,213998
2016,3,10,3,21,158504
2016,3,10,3,22,112370
2016,3,10,3,23,74817
2016,3,11,4,0,51533
2016,3,11,4,1,37630
2016,3,11,4,2,34542
2016,3,11,4,3,34644
2016,3,11,4,4,31575
2016,3,11,4,5,40806
2016,3,11,4,6,81068
2016,3,11,4,7,155433
2016,3,11,4,8,242377
2016,3,11,4,9,309388
2016,3,11,4,10,335672
2016,3,11,4,11,354947
2016,3,11,4,12,327245
2016,3,11,4,13,341963
2016,3,11,4,14,357918
2016,3,11,4,15,369296
2016,3,11,4,16,391911
2016,3,11,4,17,387410
2016,3,11,4,18,349288
2016,3,11,4,19,296625
2016,3,11,4,20,236592
2016,3,11,4,21,182668
2016,3,11,4,22,144573
2016,3,11,4,23,106973
2016,3,12,5,0,76507
2016,3,12,5,1,55191
2016,3,12,5,2,44574
2016,3,12,5,3,38114
2016,3,12,5,4,35161
2016,3,12,5,5,36843
2016,3,12,5,6,48282
2016,3,12,5,7,82214
2016,3,12,5,8,150076
2016,3,12,5,9,233117
2016,3,12,5,10,296659
2016,3,12,5,11,334230
2016,3,12,5,12,333298
2016,3,12,5,13,332369
2016,3,12,5,14,337775
2016,3,12,5,15,333549
2016,3,12,5,16,325707
2016,3,12,5,17,310062
2016,3,12,5,18,286041
2016,3,12,5,19,252292
2016,3,12,5,20,211865
2016,3,12,5,21,179104
2016,3,12,5,22,145316
2016,3,12,5,23,115434
2016,3,13,6,0,89974
2016,3,13,6,1,66463
2016,3,13,6,2,52202
2016,3,13,6,3,43562
2016,3,13,6,4,38051
2016,3,13,6,5,35583
2016,3,13,6,6,40058
